date,equity,in_position
2026-02-02,121719.65131911496,False
2026-02-03,121719.65131911496,False
2026-02-04,121719.65131911496,False
2026-02-05,121719.65131911496,False
2026-02-06,121719.65131911496,False
2026-02-09,121719.65131911496,False
2026-02-10,121719.65131911496,False
2026-02-11,121719.65131911496,False
2026-02-12,121719.65131911496,True
2026-02-13,121805.41090435014,True
2026-02-17,122001.94328718078,True
2026-02-18,122616.55364803293,False
2026-02-19,122616.55364803293,False
2026-02-20,122616.55364803293,False
2026-02-23,122616.55364803293,False
2026-02-24,122616.55364803293,False
2026-02-25,122616.55364803293,False
2026-02-26,122616.55364803293,False
2026-02-27,122616.55364803293,False
2026-03-02,122616.55364803293,False
2026-03-03,122616.55364803293,False
2026-03-04,122616.55364803293,False
2026-03-05,122616.55364803293,False
2026-03-06,122616.55364803293,False
2026-03-09,122616.55364803293,False
2026-03-10,122616.55364803293,False
2026-03-11,122616.55364803293,False
2026-03-12,122616.55364803293,True
2026-03-13,121922.52547151268,True
2026-03-16,123163.30794094148,True
2026-03-17,123487.31048488728,True
2026-03-18,121764.20604663008,True
2026-03-19,121133.32154770836,True
2026-03-20,119396.77836757159,True
2026-03-23,120650.4473018164,True
2026-03-24,120245.44412188414,True
2026-03-25,120915.54029231751,True
2026-03-26,118756.13697386057,True
2026-03-27,116731.12107419934,True
2026-03-30,116340.84528262827,True
2026-03-31,119722.62183506253,False
2026-04-01,119722.62183506253,False
2026-04-02,119722.62183506253,False
2026-04-06,119722.62183506253,False
2026-04-07,119722.62183506253,False
2026-04-08,119722.62183506253,False
2026-04-09,119722.62183506253,False
2026-04-10,119722.62183506253,False
2026-04-13,119722.62183506253,False
2026-04-14,119722.62183506253,False
2026-04-15,119722.62183506253,False
2026-04-16,119722.62183506253,False
2026-04-17,119722.62183506253,False
2026-04-20,119722.62183506253,False
2026-04-21,119722.62183506253,False
2026-04-22,119722.62183506253,False
2026-04-23,119722.62183506253,False
2026-04-24,119722.62183506253,False
2026-04-27,119722.62183506253,False
2026-04-28,119722.62183506253,False
2026-04-29,119722.62183506253,False
2026-04-30,119722.62183506253,False
2026-05-01,119722.62183506253,False
2026-05-04,119722.62183506253,False
2026-05-05,119722.62183506253,False
2026-05-06,119722.62183506253,False
2026-05-07,119722.62183506253,False
2026-05-08,119722.62183506253,False
2026-05-11,119722.62183506253,False
2026-05-12,119722.62183506253,False
2026-05-13,119722.62183506253,False
2026-05-14,119722.62183506253,False
2026-05-15,119722.62183506253,False
2026-05-18,119722.62183506253,False
2026-05-19,119722.62183506253,False
2026-05-20,119722.62183506253,False
2026-05-21,119722.62183506253,False
2026-05-22,119722.62183506253,False
2026-05-26,119722.62183506253,False
2026-05-27,119722.62183506253,False
2026-05-28,119722.62183506253,False
2026-05-29,119722.62183506253,False
2026-06-01,119722.62183506253,False
2026-06-02,119722.62183506253,False
2026-06-03,119722.62183506253,True
2026-06-04,120175.01029527404,False
2026-06-05,120175.01029527404,True
2026-06-08,120447.11695542333,True
2026-06-09,120093.5412353491,True
2026-06-10,118200.20028269358,True
2026-06-11,120209.22730044252,False
2026-06-12,120209.22730044252,False
2026-06-15,120209.22730044252,False
2026-06-16,120209.22730044254,True
2026-06-17,118403.11381949935,True
2026-06-18,119634.0788644096,True
2026-06-22,119257.58894110113,True
2026-06-23,117525.7352938822,True
2026-06-24,117471.26441136097,True
2026-06-25,117641.08539804479,True
2026-06-26,116790.37837984567,True
2026-06-29,118714.48220066892,False
2026-06-30,118714.48220066892,False
2026-07-01,118714.48220066892,False
2026-07-02,118714.48220066892,False
2026-07-06,118714.48220066892,False
2026-07-07,118714.48220066892,False
2026-07-08,118714.48220066892,False
2026-07-09,118714.48220066892,False
2026-07-10,118714.48220066892,False
2026-07-13,118714.48220066892,False
2026-07-14,118714.48220066892,False
2026-07-15,118714.48220066892,False
2026-07-16,118714.48220066892,False
2026-07-17,118714.48220066892,False
2026-07-20,118714.48220066892,False
2026-07-21,118714.48220066892,False
2026-07-22,118714.48220066892,False
2026-07-23,118714.48220066892,False
2026-07-24,118714.48220066892,False
2026-07-27,118714.48220066892,False
2026-07-28,118714.48220066892,False
2026-07-29,118714.48220066892,True
2026-07-30,120704.82864504446,False
2026-07-31,120704.82864504446,False
2026-08-03,120704.82864504446,False
2026-08-04,120704.82864504446,False
2026-08-05,120704.82864504446,False
2026-08-06,120704.82864504446,False
2026-08-07,120704.82864504446,False
2026-08-10,120704.82864504446,False
2026-08-11,120704.82864504446,False
2026-08-12,120704.82864504446,False
2026-08-13,120704.82864504446,False
2026-08-14,120704.82864504446,False
2026-08-17,120704.82864504446,True
2026-08-18,119889.37158636854,True
2026-08-19,120140.88228837393,True
2026-08-20,119131.71512380565,True
2026-08-21,119619.11474508322,True
2026-08-24,119267.62463358497,True
2026-08-25,119648.79613227639,False
2026-08-26,119648.79613227639,False
2026-08-27,119648.79613227639,False
2026-08-28,119648.79613227639,False
2026-08-31,119648.79613227639,False
2026-09-01,119648.79613227639,False
2026-09-02,119648.79613227639,False
2026-09-03,119648.79613227639,False
