trades,win_rate,profit_factor,avg_trade,median_trade,total_return,cagr,sharpe,max_drawdown,calmar,exposure,ending_equity,family,param
42,0.7380952380952381,2.16585885488568,0.023080878009843903,0.020541474038778262,1.337221821691593,0.15232883388204388,0.667612390808959,-0.2145234866231044,0.7100799836880793,0.076158940397351,233722.1821691593,ATRpct10_max,0.1
50,0.72,2.4246750299600746,0.027453858429018995,0.020541474038778262,2.361634453165111,0.22444416856515703,0.8035754423463118,-0.2145234866231044,1.046245201857465,0.09205298013245033,336163.4453165111,ATRpct10_max,0.12
62,0.7096774193548387,2.065636623276918,0.026721500754768514,0.030038342139578234,2.2529403798486514,0.2177412797521694,0.7081223458486129,-0.4941407301164301,0.4406462905837875,0.11456953642384106,325294.03798486514,ATRpct10_max,0.15
71,0.7183098591549296,2.56608440885869,0.04080870191112186,0.04212328048836844,7.872429658021607,0.4398996018604764,0.9802154480672237,-0.4884931582236043,0.9005235681501919,0.12847682119205298,887242.9658021608,ATRpct14_min,0.03
69,0.7101449275362319,2.5508615048659955,0.04158338973510408,0.04512798211100688,7.627901154152106,0.4331945520258893,0.9712198394131132,-0.4884931582236043,0.8867975830023755,0.1251655629139073,862790.1154152106,ATRpct14_min,0.04
63,0.7301587301587301,2.7065757929612,0.04651748605353866,0.051122375090514094,8.222960455034904,0.44924767643760166,1.001332117830929,-0.48849315822360406,0.9196601198495433,0.11589403973509933,922296.0455034905,ATRpct14_min,0.05
56,0.7142857142857143,2.728331308871861,0.04857047795109583,0.054782224467653684,6.669021840617152,0.4052709586073253,0.9445500824309934,-0.4884931582236042,0.8296348716143441,0.10066225165562914,766902.1840617151,ATRpct14_min,0.06
53,0.7169811320754716,2.913749388662531,0.05186433942722492,0.06753962784286704,6.998780629350303,0.41518639013478054,0.9630037447430742,-0.4884931582236042,0.8499328662956053,0.09470198675496688,799878.0629350303,ATRpct14_min,0.07
41,0.6829268292682927,2.639925665171519,0.05149756591964915,0.06753962784286704,3.4163281030909385,0.2815378463583089,0.7642400568706695,-0.5176785075309627,0.5438468900342941,0.076158940397351,441632.81030909385,ATRpct14_min,0.08
32,0.71875,3.219805817835579,0.07066029685912023,0.08746864856040626,4.1341345704258705,0.3141799965936545,0.8419179338531273,-0.45911426095451235,0.6843176597051567,0.05695364238410596,513413.45704258705,ATRpct14_min,0.1
