wr_lookback,wr_entry,wr_exit,cci_lookback,cci_entry,cci_exit,trades,win_rate,profit_factor,avg_trade,median_trade,avg_hold_days,total_return,cagr,sharpe,max_drawdown,calmar,exposure,ending_equity
2,-80,-40,3,-50,-50,164,0.7317073170731707,2.053393778544554,0.022682728846513397,0.0294690681735732,2.8536585365853657,21.822880534753768,0.6860129639866912,1.2552176177570413,-0.40065864732319667,1.7122130486136984,0.2052980132450331,2282288.0534753767
2,-80,-40,3,-50,50,151,0.7417218543046358,2.1744409641913873,0.025759822029648397,0.03429796355841375,3.370860927152318,21.029569425832687,0.6760805998641923,1.218865692175777,-0.40065864732319667,1.6874229581243079,0.23112582781456953,2202956.9425832685
2,-80,-30,7,-50,0,113,0.7168141592920354,2.497798271131858,0.03397292991093776,0.049462720427476015,4.008849557522124,20.848863614904197,0.6737765539736134,1.19443587252665,-0.40065864732319667,1.6816723125162014,0.20463576158940397,2184886.3614904196
2,-80,-30,7,-50,50,113,0.7168141592920354,2.497798271131858,0.03397292991093776,0.049462720427476015,4.008849557522124,20.848863614904197,0.6737765539736134,1.19443587252665,-0.40065864732319667,1.6816723125162014,0.20463576158940397,2184886.3614904196
2,-80,-30,7,-50,100,113,0.7168141592920354,2.497798271131858,0.03397292991093776,0.049462720427476015,4.008849557522124,20.848863614904197,0.6737765539736134,1.19443587252665,-0.40065864732319667,1.6816723125162014,0.20463576158940397,2184886.3614904196
2,-80,-40,3,-80,-50,141,0.7304964539007093,2.2097200597273523,0.025582482598428158,0.034390591589451125,2.801418439716312,20.721830493166603,0.672147328519108,1.2869238797389608,-0.4006586473231968,1.6776059446357365,0.176158940397351,2172183.0493166605
2,-85,-30,3,-80,50,105,0.7238095238095238,2.179618067896371,0.031998339503791905,0.048788773853024825,4.057142857142857,12.601692686783206,0.5463966813891814,1.101765677208766,-0.3257011937607832,1.6776011014270085,0.1913907284768212,1360169.2686783206
2,-90,-40,5,-80,0,72,0.7361111111111112,2.9558281565620868,0.04416654635150195,0.05755998162060427,3.375,12.41919191301853,0.5429119099320452,1.2343834057010257,-0.3257011937607833,1.666901811636576,0.11589403973509933,1341919.191301853
2,-90,-40,5,-80,50,72,0.7361111111111112,2.9558281565620868,0.04416654635150195,0.05755998162060427,3.375,12.41919191301853,0.5429119099320452,1.2343834057010257,-0.3257011937607833,1.666901811636576,0.11589403973509933,1341919.191301853
2,-90,-40,5,-80,100,72,0.7361111111111112,2.9558281565620868,0.04416654635150195,0.05755998162060427,3.375,12.41919191301853,0.5429119099320452,1.2343834057010257,-0.3257011937607833,1.666901811636576,0.11589403973509933,1341919.191301853
2,-80,-20,3,-80,100,118,0.711864406779661,2.261995017935016,0.030671618565770057,0.046000262368062206,4.533898305084746,17.170720600810593,0.6230325954859413,1.108979374291544,-0.3803010595679118,1.6382615294151814,0.24503311258278146,1817072.0600810593
2,-80,-30,3,-50,0,147,0.7346938775510204,2.1458108335696435,0.026068891098121928,0.0355437665782492,3.693877551020408,19.048941823410043,0.6499157793267387,1.1624333719337014,-0.4006586473231968,1.6221184383984486,0.24503311258278146,2004894.1823410045
2,-80,-30,3,-80,50,125,0.728,2.2175050325096644,0.029932260073437224,0.04907052529182865,3.856,18.897756096498043,0.6478313330180283,1.1817758997359715,-0.4006586473231968,1.6169158892393662,0.21986754966887417,1989775.6096498042
